book_tod,book_dow,book_category,book_staff,last_category,last_staff,last_day_services,last_receipt_tot,last_dow,last_tod,last_noshow,last_prod_flag,last_cumrev,last_cumbook,last_cumstyle,last_cumcolor,last_cumprod,last_cumcancel,last_cumnoshow,noshow,recency
evening,Tues,STYLE,SINEAD,STYLE,SINEAD,1,90,Tues,evening,0,0,172,3,3,0,0,0,0,0,7
evening,Tues,STYLE,JJ,STYLE,BECKY,1,50,Sat,afternoon,0,0,808,15,11,4,7,2,0,0,10
evening,Wed,STYLE,JJ,STYLE,JJ,1,40,Tues,evening,0,0,40,1,1,0,0,0,0,0,29
evening,Wed,STYLE,SINEAD,STYLE,SINEAD,1,55,Thurs,evening,0,0,90,2,2,0,0,0,0,0,27
evening,Wed,STYLE,JJ,STYLE,JJ,1,82,Tues,evening,0,0,82,1,1,0,0,0,0,0,50
evening,Wed,STYLE,KELLY,STYLE,KELLY,1,0,Wed,,1,0,110,5,3,2,2,1,2,0,7
evening,Wed,STYLE,TANYA,STYLE,JJ,1,32,Wed,evening,0,0,32,1,1,0,0,0,0,0,35
evening,Wed,STYLE,JJ,STYLE,BECKY,1,50,Thurs,afternoon,0,0,185,4,4,0,1,0,0,0,20
evening,Wed,STYLE,JJ,STYLE,BECKY,1,50,Thurs,afternoon,0,0,185,4,4,0,1,0,0,0,20
evening,Wed,STYLE,JJ,STYLE,JJ,1,60,Fri,evening,0,0,100,2,2,0,0,0,0,0,54
evening,Wed,STYLE,JJ,STYLE,JJ,1,82,Tues,morning,0,0,82,1,1,0,0,0,0,0,78
evening,Wed,STYLE,KELLY,STYLE,KELLY,1,35,Thurs,evening,0,0,35,1,1,0,0,0,0,0,13
evening,Wed,STYLE,SINEAD,STYLE,SINEAD,1,35,Wed,evening,0,0,35,1,1,0,0,0,0,0,42
evening,Wed,STYLE,JJ,STYLE,JJ,1,40,Wed,evening,0,0,40,1,1,0,0,0,0,0,21
evening,Wed,STYLE,JJ,STYLE,JJ,1,60,Wed,evening,0,0,100,2,2,0,0,0,0,0,21
evening,Wed,STYLE,JJ,STYLE,JJ,1,60,Wed,evening,0,0,160,3,3,0,0,0,0,0,21
evening,Wed,STYLE,JJ,STYLE,JJ,0,0,Wed,,0,0,280,7,7,0,0,2,0,0,14
evening,Wed,STYLE,JJ,STYLE,JJ,1,40,Wed,evening,0,0,40,1,1,0,0,0,0,0,49
evening,Wed,STYLE,JJ,STYLE,BECKY,1,30,Fri,evening,0,0,30,1,1,0,0,0,0,0,33
evening,Fri,COLOR,JOANNE,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,COLOR,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,COLOR,JOANNE,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,COLOR,JOANNE,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,COLOR,TANYA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,COLOR,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,COLOR,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,COLOR,JOANNE,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,COLOR,JOANNE,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,COLOR,JOANNE,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,COLOR,JOANNE,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,COLOR,JOANNE,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,COLOR,JOANNE,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,COLOR,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,COLOR,JOANNE,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,COLOR,JOANNE,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Wed,COLOR,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Wed,COLOR,TANYA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Fri,MISC,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Fri,MISC,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,1,0
evening,Thurs,MISC,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,MISC,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,MISC,HOUSE,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,MISC,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,MISC,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,MISC,JOANNE,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,MISC,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,MISC,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,MISC,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Wed,MISC,JOANNE,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Fri,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,1,0
evening,Fri,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Fri,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Fri,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Fri,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Fri,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Fri,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Fri,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Fri,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,1,0
evening,Fri,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Fri,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Fri,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Fri,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Fri,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Fri,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Fri,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Fri,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Fri,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Fri,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Fri,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Fri,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Fri,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Fri,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Fri,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Fri,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Fri,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Fri,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Fri,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Fri,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Fri,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Fri,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Fri,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Fri,STYLE,HOUSE,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Fri,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Fri,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Fri,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Fri,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Fri,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Fri,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Fri,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Fri,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Fri,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Fri,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Fri,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Fri,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Sat,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Sat,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Sat,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Sat,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Sat,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Sat,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,1,0
evening,Thurs,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Thurs,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,JOANNE,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,1,0
evening,Tues,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Tues,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Wed,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Wed,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Wed,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Wed,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Wed,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Wed,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Wed,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Wed,STYLE,TANYA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,1,0
evening,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Wed,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Wed,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Wed,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Wed,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Wed,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,1,0
evening,Wed,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Wed,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Wed,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Wed,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Wed,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Wed,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Wed,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Wed,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Fri,COLOR,JOANNE,COLOR,JOANNE,1,50,Sat,morning,0,0,50,1,0,1,0,0,0,0,48
morning,Fri,COLOR,JOANNE,COLOR,JOANNE,2,167,Wed,morning,0,1,167,2,1,1,2,0,0,0,23
morning,Fri,COLOR,JOANNE,COLOR,JOANNE,2,300,Fri,morning,0,1,467,4,2,2,4,0,0,0,14
